parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
22_253_0_0_8_84_4,297,0.001199988366211,0.0005660355318319,0.0009656482943208,0.1768214010140876,0,18.1,0.0,1.6,9898,957.45,9898
22_253_0_0_8_89_1,278,0.0029019052791869,0.0031329872424561,0.0039421009463192,0.2118179324677973,0,19.4,0.0,0.0,9898,952.05,9898
22_253_0_0_8_89_1,279,0.0028859438307848,0.0033857213759326,0.0040646340316321,0.2077673099984756,0,19.8,0.0,0.0,9898,955.5,9898
22_253_0_0_8_89_1,280,0.0029330061894164,0.0035622163964538,0.0040520499114126,0.2040688157418695,0,18.7,0.0,0.0,9898,957.95,9898
22_253_0_0_8_89_1,281,0.0030075541169703,0.0036466555774656,0.0038781355096552,0.2008831893727807,0,19.4,0.0,0.0,9898,955.95,9898
22_253_0_0_8_89_1,282,0.0030839095856066,0.0036398610842105,0.0035643983914022,0.1982232674119407,0,19.5,0.0,0.0,9898,955.5999999999999,9898
22_253_0_0_8_89_1,283,0.0031421015217676,0.003551215513355,0.0031603300803908,0.1960162820658429,0,19.4,0.0,0.0,9898,956.7,9898
22_253_0_0_8_89_1,284,0.0031624068219694,0.0033902058728375,0.002715777714043,0.1941884214282603,0,17.4,0.0,0.0,9898,957.95,9898
22_253_0_0_8_89_1,285,0.0031350070742294,0.0031663191705966,0.0022805884297807,0.192665873592966,0,17.0,0.0,0.0,9898,958.15,9898
22_253_0_0_8_89_1,286,0.0030651152719994,0.0028900850853611,0.0019020346610671,0.1913730160674451,0,17.6,0.0,0.0,9898,954.6500000000001,9898
22_253_0_0_8_89_1,287,0.0029603407467189,0.0025828492315689,0.0016013000717356,0.1902167670532627,0,17.6,0.0,0.0,9898,955.05,9898
22_253_0_0_8_89_1,288,0.0028289438485515,0.0022723652996677,0.0013844005189445,0.1890942794711201,1,20.2,0.0,0.0,9898,958.05,9898
22_253_0_0_8_89_1,289,0.0026791920588563,0.0019864710724684,0.0012571644308938,0.187902599273791,1,20.8,0.0,0.0,9898,954.45,9898
22_253_0_0_8_89_1,290,0.0025193528589922,0.001753004332782,0.0012254202357834,0.1865387724140488,1,20.8,0.2,0.2,9898,953.7,9898
22_253_0_0_8_89_1,291,0.0023573537669098,0.001596962895537,0.001291891130007,0.1849135604174098,1,19.9,5.4,5.6000000000000005,9898,955.6500000000001,9898
22_253_0_0_8_89_1,292,0.0021987232335061,0.0015158856545581,0.0014304712373806,0.1830644108663595,1,20.9,0.0,5.6000000000000005,9898,959.5,9898
22_253_0_0_8_89_1,293,0.0020480464968484,0.0014919047050772,0.00159940889121,0.1810972350150699,0,18.2,10.8,16.200000000000003,9898,961.3499999999999,9898
22_253_0_0_8_89_1,294,0.0019099130728315,0.0015069807522257,0.0017567970735577,0.1791186139060023,0,16.9,3.0,13.8,9898,957.0,9898
22_253_0_0_8_89_1,295,0.0017889124773501,0.0015430745011348,0.0018607287664861,0.177235128581618,0,16.8,1.6,15.4,9898,953.3499999999999,9898
22_253_0_0_8_89_1,296,0.0016886552858934,0.0015819655983066,0.0018720400666062,0.1755533600843786,0,18.0,0.0,4.6,9898,955.45,9898
22_253_0_0_8_89_1,297,0.0016028930177103,0.0016036894906977,0.0017769077440148,0.1741798721462854,0,18.1,0.0,1.6,9898,957.45,9898
22_253_0_0_8_90_1,301,0.0072061466644166,0.0067572629198041,0.0064419319551666,0.3303671386447887,0,22.0,0.0,0.0,9898,957.45,9898
22_253_0_0_8_90_1,302,0.0072920107370621,0.0066842171541986,0.0066877449872453,0.3230528588619823,0,22.2,0.0,0.0,9898,953.05,9898
22_253_0_0_8_90_1,303,0.0072354921732302,0.0066338925995535,0.0068652703106767,0.31607641306142,0,19.0,0.0,0.0,9898,947.55,9898
22_253_0_0_8_90_1,304,0.0070524929437696,0.0065458522600479,0.0068333148210809,0.3099638968962538,0,16.4,0.0,0.0,9898,944.25,9898
22_253_0_0_8_90_1,305,0.0067589150195287,0.0063596591398607,0.0064506854140776,0.3052414060196365,0,17.2,14.4,14.4,9898,945.75,9898
22_253_0_0_8_90_1,306,0.0063751683997323,0.0060264556573776,0.0056109793595886,0.3023122418468455,0,15.9,0.0,14.4,9898,945.8,9898
22_253_0_0_8_90_1,307,0.0059543328509877,0.0055911546159057,0.004494564244566,0.3005800376391521,0,16.1,0.0,14.4,9898,944.3,9898
22_253_0_0_8_90_1,308,0.0055635830915123,0.0051441171930532,0.0034229640754298,0.2989615926842709,0,12.8,4.6,4.6,9898,942.15,9898
22_253_0_0_8_90_1,309,0.0052701316410768,0.0047760026121078,0.0027186904031347,0.2963704448805802,0,9.8,0.0,4.6,9898,948.25,9898
22_253_0_0_8_90_1,310,0.0051411910194524,0.0045774700963566,0.0027042547786357,0.2917201321264578,0,11.1,0.0,4.6,9898,955.2,9898
22_253_0_0_8_90_1,311,0.0052310733938294,0.0046256441131608,0.0036403088667331,0.2841106975131799,1,11.4,0.0,0.0,9898,958.2,9898
22_253_0_0_8_90_1,312,0.0054928261851315,0.0048953667840745,0.005296169323583,0.2740991910212366,1,13.8,0.0,0.0,9898,955.05,9898
22_253_0_0_8_90_1,313,0.0058316655507822,0.005314863170835,0.0072067622662402,0.2629277813530699,1,14.4,1.0,1.0,9898,951.2,9898
22_253_0_0_8_90_1,314,0.0061525234527359,0.0058121277685634,0.0089055651339921,0.2518426192106194,1,12.8,0.0,1.0,9898,953.9000000000001,9898
22_253_0_0_8_90_1,315,0.0063603318529467,0.0063151550723813,0.0099260553661269,0.2420898552958229,1,11.5,0.0,1.0,9898,952.95,9898
22_253_0_0_8_90_1,316,0.00637295547826,0.0067539435375957,0.0098675782084584,0.2347728064708878,0,14.2,6.6,6.6,9898,953.8499999999999,9898
22_253_0_0_8_90_1,317,0.0062086163182667,0.0070656423551171,0.0088351153866511,0.2299236140879807,0,13.6,1.2,7.8,9898,952.9000000000001,9898
22_253_0_0_8_90_1,318,0.0059325498838611,0.0071873427880768,0.0071679233099135,0.2270881648035021,0,13.7,0.0,7.8,9898,953.95,9898
22_253_0_0_8_90_1,319,0.0056102653476067,0.0070560528198427,0.0052065405056933,0.2258099166821529,0,12.8,0.8,2.0,9898,950.55,9898
22_253_0_0_8_90_1,320,0.0053072718820668,0.0066087804337824,0.0032915055014378,0.2256323277886335,0,13.9,2.0,2.8,9898,951.25,9898
22_253_0_0_8_90_3,301,0.0073359374709627,0.0066996235444804,0.0060802100156135,0.2996182368830565,0,22.0,0.0,0.0,9898,957.45,9898
22_253_0_0_8_90_3,302,0.0074133243462199,0.0065674298100577,0.0064088209952432,0.292295528814661,0,22.2,0.0,0.0,9898,953.05,9898
22_253_0_0_8_90_3,303,0.0073219432734644,0.0064594884634601,0.0066647769385433,0.2854230242840521,0,19.0,0.0,0.0,9898,947.55,9898
22_253_0_0_8_90_3,304,0.0070693483611836,0.0062979397328426,0.0066390191408153,0.2797512353397639,0,16.4,0.0,0.0,9898,944.25,9898
22_253_0_0_8_90_3,305,0.0066630937178652,0.00600492384636,0.0061224888973603,0.2760306740303312,0,17.2,14.4,14.4,9898,945.75,9898
22_253_0_0_8_90_3,306,0.0061176067731452,0.0055168916230442,0.004953573230475,0.2748503707306814,0,15.9,0.0,14.4,9898,945.8,9898
22_253_0_0_8_90_3,307,0.0054990062500536,0.0048854900626444,0.0033621591300456,0.2754847331644328,0,16.1,0.0,14.4,9898,944.3,9898
22_253_0_0_8_90_3,308,0.0048966636856957,0.0042178955343551,0.001771014130167,0.2765679536332168,0,12.8,4.6,4.6,9898,942.15,9898
22_253_0_0_8_90_3,309,0.0044000464766055,0.0036216395524733,0.0006042599641313,0.2767299355191071,0,9.8,0.0,4.6,9898,948.25,9898
22_253_0_0_8_90_3,310,0.0040986220193169,0.0032042536312955,0.0002860183652307,0.2746005822041774,0,11.1,0.0,4.6,9898,955.2,9898
22_253_0_0_8_90_3,311,0.0040666976763633,0.0030599415067382,0.0011663097830014,0.2690188218156744,1,11.4,0.0,0.0,9898,958.2,9898
22_253_0_0_8_90_3,312,0.0042588745505782,0.0031839013282457,0.0030056435264458,0.2604565155322036,1,13.8,0.0,0.0,9898,955.05,9898
22_253_0_0_8_90_3,313,0.0045729027417133,0.0035269656432983,0.0052829171564296,0.2501533678510687,1,14.4,1.0,1.0,9898,951.2,9898
22_253_0_0_8_90_3,314,0.0049061856645739,0.0040397689264532,0.007475277888775,0.2393535460752317,1,12.8,0.0,1.0,9898,953.9000000000001,9898
22_253_0_0_8_90_3,315,0.0051561267339653,0.0046729456522678,0.0090598729393048,0.2293012175076531,1,11.5,0.0,1.0,9898,952.95,9898
22_253_0_0_8_90_3,316,0.0052335171046179,0.0053734890416894,0.0095806683003775,0.2211154803137867,0,14.2,6.6,6.6,9898,953.8499999999999,9898
22_253_0_0_8_90_3,317,0.0051545364090571,0.0060507250485628,0.0090958065706798,0.2149774826788043,0,13.6,1.2,7.8,9898,952.9000000000001,9898
22_253_0_0_8_90_3,318,0.0049853619425121,0.0065925358486847,0.0079021545409398,0.2106425951463696,0,13.7,0.0,7.8,9898,953.95,9898
22_253_0_0_8_90_3,319,0.0047924782413058,0.006886587379893,0.006297896871011,0.2078640617201765,0,12.8,0.8,2.0,9898,950.55,9898
22_253_0_0_8_90_3,320,0.0046423698417608,0.0068205455800258,0.0045812182207468,0.2063951264039188,0,13.9,2.0,2.8,9898,951.25,9898
22_25_0_0_2_1_1,252,0.010911519698506,0.0106651171381457,0.0109240377008743,0.3239664335163493,0,22.5,0.0,0.0,9898,950.15,9898
22_25_0_0_2_1_1,253,0.0109231036763944,0.010664447118352,0.010950456147206,0.3132489313419822,0,23.2,0.0,0.0,9898,950.5,9898
22_25_0_0_2_1_1,254,0.0108342577079154,0.0106513244731122,0.0108339791607864,0.3029462209895598,0,23.0,0.0,0.0,9898,953.8,9898
22_25_0_0_2_1_1,255,0.010683048131119,0.0105977071937462,0.0105683447566045,0.2932074598768441,0,26.4,0.0,0.0,9898,954.65,9898
22_25_0_0_2_1_1,256,0.01050598509169,0.0104763779006047,0.0101552021927227,0.2841735591312845,0,27.6,0.6,0.6,9898,952.35,9898
22_25_0_0_2_1_1,257,0.0103157598910064,0.010270541548801,0.0096170453967277,0.2758812065327107,0,20.2,3.6,4.2,9898,952.5999999999999,9898
22_25_0_0_2_1_1,258,0.0101065165796496,0.0099705558247253,0.0089906555022447,0.2682956538307586,0,21.2,0.0,4.2,9898,951.3,9898
22_25_0_0_2_1_1,259,0.0098719138033601,0.0095735358123211,0.0083130924638557,0.261380758670281,0,22.7,0.0,3.6,9898,951.25,9898
22_25_0_0_2_1_1,260,0.0096056102078782,0.0090948804963734,0.0076214162361422,0.2551003786961326,0,21.6,0.0,0.0,9898,953.3499999999999,9898
22_25_0_0_2_1_1,261,0.0093012644389443,0.0085531198541731,0.0069510375156235,0.2494183715531665,0,18.8,0.0,0.0,9898,951.95,9898
22_25_0_0_2_1_1,262,0.0089525351422989,0.0079667838630113,0.0063165223292948,0.2442985948862362,1,20.5,0.0,0.0,9898,951.75,9898
22_25_0_0_2_1_1,263,0.0085530870491878,0.0073544025001786,0.0057181494981126,0.2397049063401953,1,22.3,0.0,0.0,9898,954.7,9898
22_25_0_0_2_1_1,264,0.0081009968822396,0.0067345057429662,0.0051559190220766,0.2356011635598976,1,20.9,0.0,0.0,9898,955.65,9898
22_25_0_0_2_1_1,265,0.0076065306313113,0.0061256235686647,0.0046298309011871,0.2319512241901968,1,19.0,0.0,0.0,9898,958.25,9898
22_25_0_0_2_1_1,266,0.0070820416145967,0.0055454613255338,0.004139885135444,0.2287189458759462,1,20.6,0.0,0.0,9898,957.75,9898
22_25_0_0_2_1_1,267,0.0065398831502899,0.0050013020270711,0.0036860817248473,0.2258681862619997,0,19.5,21.6,21.6,9898,956.8,9898
22_25_0_0_2_1_1,268,0.0059924085565847,0.0044932850837547,0.0032684206693969,0.2233628029932108,0,15.4,3.0,24.6,9898,953.7,9898
22_25_0_0_2_1_1,269,0.0054519711516751,0.0040214104955847,0.0028869019690928,0.2211666537144332,0,13.8,0.0,24.6,9898,953.55,9898
22_25_0_0_2_1_1,270,0.0049309242537549,0.0035856782625612,0.0025415256239353,0.2192435960705202,0,14.8,0.0,3.0,9898,956.0,9898
22_25_0_0_2_1_1,271,0.0044410714283305,0.003186088384684,0.002232291633924,0.2175574877063258,0,15.7,0.0,0.0,9898,957.35,9898
22_264_0_0_1_71_1,252,0.0112581112531379,0.0097722440266256,0.0101248506625977,0.2478506095717685,0,22.5,0.0,0.0,9898,950.15,9898
22_264_0_0_1_71_1,253,0.0109549883260038,0.0097411953755819,0.010346730571317,0.2374821350501042,0,23.2,0.0,0.0,9898,950.5,9898
22_264_0_0_1_71_1,254,0.010583153302096,0.0097640274579505,0.0103576025464905,0.2275502366982494,0,23.0,0.0,0.0,9898,953.8,9898
22_264_0_0_1_71_1,255,0.010196488875894,0.0097837956981615,0.0101447504491727,0.218278638588695,0,26.4,0.0,0.0,9898,954.65,9898
22_264_0_0_1_71_1,256,0.0098462262030667,0.0097446896989114,0.0097104426358968,0.2098797230112661,0,27.6,0.6,0.6,9898,952.35,9898
22_264_0_0_1_71_1,257,0.0095433682859175,0.0096052337335495,0.0090856168045014,0.2024225255492615,0,20.2,3.6,4.2,9898,952.5999999999999,9898
22_264_0_0_1_71_1,258,0.0092677505804163,0.009333795780701,0.008320860990085,0.1958778300996788,0,21.2,0.0,4.2,9898,951.3,9898
22_264_0_0_1_71_1,259,0.0089984005428038,0.0089123746295005,0.0074671467125104,0.190214503135697,0,22.7,0.0,3.6,9898,951.25,9898
22_264_0_0_1_71_1,260,0.0087143456293208,0.0083600979704062,0.0065754454916396,0.1854014111304968,0,21.6,0.0,0.0,9898,953.3499999999999,9898
22_264_0_0_1_71_1,261,0.0083946132962081,0.0077024515633492,0.0056944604908017,0.1814074205572576,0,18.8,0.0,0.0,9898,951.95,9898
22_264_0_0_1_71_1,262,0.0080182309997065,0.0069649211682609,0.0048442255320204,0.178201397889159,1,20.5,0.0,0.0,9898,951.75,9898
22_264_0_0_1_71_1,263,0.0075655111116691,0.0061749013818451,0.0040289417736052,0.1757331212316526,1,22.3,0.0,0.0,9898,954.7,9898
22_264_0_0_1_71_1,264,0.0070309063947595,0.005367558318894,0.0032679699252775,0.1738746535093094,1,20.9,0.0,0.0,9898,955.65,9898
22_264_0_0_1_71_1,265,0.0064349405639935,0.0045800356214039,0.0025846257511683,0.1724782823746552,1,19.0,0.0,0.0,9898,958.25,9898
22_264_0_0_1_71_1,266,0.0058023760476339,0.0038483427535025,0.0020022250162033,0.1713962954762407,1,20.6,0.0,0.0,9898,957.75,9898
22_264_0_0_1_71_1,267,0.0051579752739434,0.0031941545086644,0.0015440834853083,0.1704809804626172,0,19.5,21.6,21.6,9898,956.8,9898
22_264_0_0_1_71_1,268,0.0045265006711845,0.0026293205117343,0.0012296992498634,0.1695846249823356,0,15.4,3.0,24.6,9898,953.7,9898
22_264_0_0_1_71_1,269,0.0039326223723142,0.0021653602022161,0.0010627504791547,0.1685609011135359,0,13.8,0.0,24.6,9898,953.55,9898
22_264_0_0_1_71_1,270,0.0033958852388239,0.0018061051124161,0.0010275844736639,0.1673403600063353,0,14.8,0.0,3.0,9898,956.0,9898
22_264_0_0_1_71_1,271,0.002927362338058,0.0015438132616862,0.0010854015071691,0.1659692879403947,0,15.7,0.0,0.0,9898,957.35,9898
22_264_0_0_1_72_1,252,0.012809508078374,0.0107948327535849,0.0110188910470666,0.24800674697846,0,22.5,0.0,0.0,9898,950.15,9898
22_264_0_0_1_72_1,253,0.0124284255781879,0.0107394269596161,0.0113799597210764,0.2362116625020502,0,23.2,0.0,0.0,9898,950.5,9898
22_264_0_0_1_72_1,254,0.0119772314776802,0.0108021209920097,0.0115875220987429,0.2245421054695166,0,23.0,0.0,0.0,9898,953.8,9898
22_264_0_0_1_72_1,255,0.0115372865579861,0.0109245261867384,0.0116285395656383,0.2131646207916298,0,26.4,0.0,0.0,9898,954.65,9898
22_264_0_0_1_72_1,256,0.0111860097012535,0.0110490353328301,0.0115045750278735,0.2022379388486062,0,27.6,0.6,0.6,9898,952.35,9898
22_264_0_0_1_72_1,257,0.0109422033939359,0.0111279178608523,0.011236944674638,0.1918220236052699,0,20.2,3.6,4.2,9898,952.5999999999999,9898
22_264_0_0_1_72_1,258,0.0107797859233364,0.0111202317859267,0.0108605038507769,0.1819091432481653,0,21.2,0.0,4.2,9898,951.3,9898
22_264_0_0_1_72_1,259,0.0106715380358626,0.0109989471111557,0.0104103721235685,0.1724902448516741,0,22.7,0.0,3.6,9898,951.25,9898
22_264_0_0_1_72_1,260,0.0105902404779222,0.0107751043129641,0.0099216690602898,0.1635562754901804,0,21.6,0.0,0.0,9898,953.3499999999999,9898
22_264_0_0_1_72_1,261,0.0105086739959227,0.0104662631749907,0.0094279513221079,0.1550981822380665,0,18.8,0.0,0.0,9898,951.95,9898
22_264_0_0_1_72_1,262,0.0103996193362718,0.0100899834808744,0.0089430222871109,0.1471069121697151,1,20.5,0.0,0.0,9898,951.75,9898
22_264_0_0_1_72_1,263,0.0102358699165282,0.0096638250142541,0.0084671461777313,0.1395734123595088,1,22.3,0.0,0.0,9898,954.7,9898
22_264_0_0_1_72_1,264,0.00999940573876,0.0092053475587685,0.0080003229939685,0.1324886298818312,1,20.9,0.0,0.0,9898,955.65,9898
22_264_0_0_1_72_1,265,0.0096975871205838,0.0087321108980565,0.0075425527358231,0.1258435118110646,1,19.0,0.0,0.0,9898,958.25,9898
22_264_0_0_1_72_1,266,0.0093421205844254,0.0082608933627014,0.0070938354032949,0.1196290052215917,1,20.6,0.0,0.0,9898,957.75,9898
22_264_0_0_1_72_1,267,0.0089447126527109,0.0077985966417474,0.0066541709963838,0.1138360571877958,0,19.5,21.6,21.6,9898,956.8,9898
22_264_0_0_1_72_1,268,0.008517069847866,0.0073453528464105,0.0062235595150898,0.1084556147840595,0,15.4,3.0,24.6,9898,953.7,9898
22_264_0_0_1_72_1,269,0.0080708986923167,0.0069011619766908,0.005802000959413,0.1034786250847657,0,13.8,0.0,24.6,9898,953.55,9898
22_264_0_0_1_72_1,270,0.0076179057084888,0.0064660240325883,0.0053894953293535,0.0988960351642968,0,14.8,0.0,3.0,9898,956.0,9898
22_264_0_0_1_72_1,271,0.0071692764501046,0.006039939014103,0.004986042624911,0.0946987920970363,0,15.7,0.0,0.0,9898,957.35,9898
22_264_0_0_4_61_1,252,0.0113712990903882,0.0113736784938811,0.0116025484366829,0.3022445687129028,0,22.5,0.0,0.0,9898,950.15,9898
22_264_0_0_4_61_1,253,0.0114344670507886,0.0113794263165463,0.0115867904205242,0.2909350120376198,0,23.2,0.0,0.0,9898,950.5,9898
22_264_0_0_4_61_1,254,0.0114025596397819,0.0113592635812154,0.0114481735479035,0.2800190980700295,0,23.0,0.0,0.0,9898,953.8,9898
22_264_0_0_4_61_1,255,0.0113054468080961,0.0112923487782394,0.0111820437577469,0.2696243397276675,0,26.4,0.0,0.0,9898,954.65,9898
22_264_0_0_4_61_1,256,0.011171816276929,0.0111585026654661,0.0107897255850491,0.2598716272530965,0,27.6,0.6,0.6,9898,952.35,9898
22_264_0_0_4_61_1,257,0.011012213702306,0.0109459162779194,0.0102892841191558,0.2507981481171237,0,20.2,3.6,4.2,9898,952.5999999999999,9898
22_264_0_0_4_61_1,258,0.0108230370916444,0.0106485245311824,0.0097102586418406,0.2423837188284164,0,21.2,0.0,4.2,9898,951.3,9898
22_264_0_0_4_61_1,259,0.0106003131736991,0.0102652929532849,0.0090824123586664,0.2346070362766973,0,22.7,0.0,3.6,9898,951.25,9898
22_264_0_0_4_61_1,260,0.0103400686772247,0.0098087761164711,0.0084355084751953,0.2274467973516905,0,21.6,0.0,0.0,9898,953.3499999999999,9898
22_264_0_0_4_61_1,261,0.0100383303309759,0.0092938556235223,0.0077979856619955,0.2208816989431188,0,18.8,0.0,0.0,9898,951.95,9898
22_264_0_0_4_61_1,262,0.0096911248637074,0.0087354130772197,0.0071815420352836,0.2148904379407054,1,20.5,0.0,0.0,9898,951.75,9898
22_264_0_0_4_61_1,263,0.0092944835270711,0.0081483300803446,0.0065864015188486,0.2094517112341733,1,22.3,0.0,0.0,9898,954.7,9898
22_264_0_0_4_61_1,264,0.0088477166730867,0.0075474882356783,0.0060125641126902,0.2045442157132463,1,20.9,0.0,0.0,9898,955.65,9898
22_264_0_0_4_61_1,265,0.0083591940165836,0.0069477691460019,0.0054600298168085,0.2001466482676475,1,19.0,0.0,0.0,9898,958.25,9898
22_264_0_0_4_61_1,266,0.0078388366260828,0.0063633921465996,0.0049287986312038,0.1962377057870998,1,20.6,0.0,0.0,9898,957.75,9898
22_264_0_0_4_61_1,267,0.007296565570105,0.0058002062955796,0.0044188705558756,0.1927960851613269,0,19.5,21.6,21.6,9898,956.8,9898
22_264_0_0_4_61_1,268,0.0067423019171711,0.0052583235548364,0.0039302455908242,0.1898004832800519,0,15.4,3.0,24.6,9898,953.7,9898
22_264_0_0_4_61_1,269,0.0061859667358021,0.0047377439243699,0.0034629237360496,0.187229597032998,0,13.8,0.0,24.6,9898,953.55,9898
22_264_0_0_4_61_1,270,0.0056374810945186,0.0042384674041802,0.0030169049915518,0.1850621233098883,0,14.8,0.0,3.0,9898,956.0,9898
22_264_0_0_4_61_1,271,0.0051063245501766,0.0037604939942672,0.0025921893573306,0.1832767590004464,0,15.7,0.0,0.0,9898,957.35,9898
22_264_0_0_4_64_1,252,0.0097182236994724,0.0077787673852496,0.008024220972261,0.238687593754435,0,22.5,0.0,0.0,9898,950.15,9898
22_264_0_0_4_64_1,253,0.0093014225747365,0.0077302612548749,0.0083445688987171,0.2300253836787376,0,23.2,0.0,0.0,9898,950.5,9898
22_264_0_0_4_64_1,254,0.0088529260335678,0.0077824772371896,0.0085033894872072,0.2215525865740582,0,23.0,0.0,0.0,9898,953.8,9898
22_264_0_0_4_64_1,255,0.0084306941258817,0.0078790381234875,0.0084880932959433,0.2134433192201505,0,26.4,0.0,0.0,9898,954.65,9898
22_264_0_0_4_64_1,256,0.0080897142357352,0.007964425059182,0.0083003970331652,0.2058631148555701,0,27.6,0.6,0.6,9898,952.35,9898
22_264_0_0_4_64_1,257,0.0078404164458422,0.0079939677696443,0.0079637145670275,0.1988690209192971,0,20.2,3.6,4.2,9898,952.5999999999999,9898
22_264_0_0_4_64_1,258,0.0076589512631371,0.0079304500891894,0.0075163312796616,0.1924437272804292,0,21.2,0.0,4.2,9898,951.3,9898
22_264_0_0_4_64_1,259,0.0075205924171849,0.0077501061321913,0.0069968227771755,0.1865684726881806,0,22.7,0.0,3.6,9898,951.25,9898
22_264_0_0_4_64_1,260,0.0074006136375505,0.00746592898081,0.0064437646656767,0.1812244958917669,0,21.6,0.0,0.0,9898,953.3499999999999,9898
22_264_0_0_4_64_1,261,0.0072742886537992,0.0070972064380993,0.0058940158430335,0.1763930356404023,0,18.8,0.0,0.0,9898,951.95,9898
22_264_0_0_4_64_1,262,0.0071168911954959,0.0066632263071133,0.0053627380471991,0.1720553306833016,1,20.5,0.0,0.0,9898,951.75,9898
22_264_0_0_4_64_1,263,0.0069037072268429,0.0061832763909058,0.0048502215021499,0.1681926197696794,1,22.3,0.0,0.0,9898,954.7,9898
22_264_0_0_4_64_1,264,0.0066188928240895,0.0056766444925307,0.0043564662078859,0.1647861416487507,1,20.9,0.0,0.0,9898,955.65,9898
22_264_0_0_4_64_1,265,0.0062711100420091,0.005162618415042,0.0038814721644073,0.1618171350697302,1,19.0,0.0,0.0,9898,958.25,9898
22_264_0_0_4_64_1,266,0.0058732174159709,0.0046596276073737,0.0034252393717139,0.1592668387818324,1,20.6,0.0,0.0,9898,957.75,9898
22_264_0_0_4_64_1,267,0.0054380734813441,0.0041752529385024,0.0029877678298058,0.1571164915342723,0,19.5,21.6,21.6,9898,956.8,9898
22_264_0_0_4_64_1,268,0.0049785367734981,0.0037096395204164,0.0025690575386829,0.1553473320762646,0,15.4,3.0,24.6,9898,953.7,9898
22_264_0_0_4_64_1,269,0.0045074658278022,0.0032627873531156,0.0021691084983453,0.1539405991570239,0,13.8,0.0,24.6,9898,953.55,9898
22_264_0_0_4_64_1,270,0.0040377191796257,0.0028346964366001,0.001787920708793,0.152877531525765,0,14.8,0.0,3.0,9898,956.0,9898
22_264_0_0_4_64_1,271,0.0035815831282578,0.0024253667708699,0.0014254941700259,0.1521393679317028,0,15.7,0.0,0.0,9898,957.35,9898
22_284_0_1_511_53_1,320,0.0051746436597169,0.0043665542987462,0.0039125471413956,0.2289764580457212,0,13.9,2.0,2.8,9898,951.25,9898
22_284_0_1_511_53_1,321,0.0049853375265409,0.0041709503278972,0.0038783510990971,0.2251419493305972,0,11.8,0.0,2.8,9898,953.65,9898
22_284_0_1_511_53_1,322,0.0047762623048105,0.0040370723544582,0.0038564299071106,0.2213048793404584,0,13.8,0.8,2.8,9898,956.5,9898
22_284_0_1_511_53_1,323,0.0045642587129413,0.0039531896940757,0.0038467306783936,0.2174531031929596,0,9.8,0.0,0.8,9898,961.5,9898
22_284_0_1_511_53_1,324,0.004365768933972,0.0039068427682206,0.0038479030990872,0.2135811312238952,0,7.6,0.0,0.8,9898,963.45,9898
22_284_0_1_511_53_1,325,0.0041965116621086,0.0038844867651146,0.0038564263888336,0.209694326101553,0,9.2,5.8,5.8,9898,958.45,9898
22_284_0_1_511_53_1,326,0.0040701601934439,0.0038734655118172,0.0038685799245372,0.2057990497079108,0,6.6,11.4,17.2,9898,949.9,9898
22_284_0_1_511_53_1,327,0.0039849292640062,0.0038685364951065,0.0038806430831024,0.2019016639249463,0,5.5,2.4,19.599999999999998,9898,946.75,9898
22_284_0_1_511_53_1,328,0.0039317646332719,0.003867822595029,0.0038889145116643,0.1980085306346378,0,11.6,0.8,14.600000000000001,9898,947.3,9898
22_284_0_1_511_53_1,329,0.0039015698124759,0.0038694635000368,0.0038910239009864,0.194126011718963,0,8.6,2.6,5.800000000000001,9898,945.2,9898
22_284_0_1_511_53_1,330,0.0038852483128533,0.0038715988985821,0.0038867714083307,0.1902604690598995,1,9.0,0.0,3.4000000000000004,9898,941.5,9898
22_284_0_1_511_53_1,331,0.0038740680715982,0.0038719265578487,0.0038752731911602,0.1864226837521095,1,7.7,0.0,2.6,9898,941.25,9898
22_284_0_1_511_53_1,332,0.0038622808706556,0.0038652063524281,0.0038497696217539,0.1826528158161768,1,8.2,4.4,4.4,9898,938.4,9898
22_284_0_1_511_53_1,333,0.0038455830938296,0.0038450093015475,0.0038011040914308,0.1790030101774838,1,8.6,0.0,4.4,9898,943.05,9898
22_284_0_1_511_53_1,334,0.0038196799736144,0.003805568410878,0.0037201129207697,0.1755254471151142,1,8.7,0.0,4.4,9898,948.9,9898
22_284_0_1_511_53_1,335,0.0037802767425045,0.00374220191934,0.0035976324303493,0.1722723069081526,0,7.2,0.0,0.0,9898,957.7,9898
22_284_0_1_511_53_1,336,0.0037230786329942,0.0036503279872228,0.0034253827832853,0.1692957698356827,0,4.0,0.0,0.0,9898,951.25,9898
22_284_0_1_511_53_1,337,0.0036437908775779,0.0035253647748157,0.0032009599278776,0.1666480161767884,0,3.0,0.0,0.0,9898,945.6,9898
22_284_0_1_511_53_1,338,0.0035381251321604,0.0033627304424084,0.002924356793386,0.1643812262105536,0,1.4,0.0,0.0,9898,950.45,9898
22_284_0_1_511_53_1,339,0.0034024341841474,0.003158139325728,0.0025961657306862,0.1625446184616828,0,3.8,0.0,0.0,9898,952.85,9898
22_284_0_1_512_27_1,320,-9.6504097192307e-05,-0.0005153191886092,-0.0007991549379289,0.2005077258213514,0,13.9,2.0,2.8,9898,951.25,9898
